long;lat;unique_squirrel_id;hectare;shift;date;hectare_squirrel_number;age;primary_fur_color;highlight_fur_color;combination_of_primary_and_highlight_color;color_notes;location;above_ground_sighter_measurement;specific_location;running;chasing;climbing;eating;foraging;other_activities;kuks;quaas;moans;tail_flags;tail_twitches;approaches;indifferent;runs_from;other_interactions;lat_long;zip_codes;community_districts;borough_boundaries;city_council_districts;police_precincts
-73,96157;40,79513;35A-AM-1014-03;35A;AM;10142018; 3;Adult;Gray;White;Gray+White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9615696577673 40.7951278622399);NA;19;4;19;13
-73,96447;40,78838;28C-PM-1006-01;28C;PM;10062018; 1;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;gathering acorns;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;gnd to tree;POINT (-73.964474836001 40.7883840104749);NA;19;4;19;13
-73,96107;40,79148;32D-AM-1013-06;32D;AM;10132018; 6;Adult;Cinnamon;NA;Cinnamon+;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;TRUE;TRUE;eating (a mushroom),circles around us,really fat,scratching himself,grooming activity;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;NA;POINT (-73.9610705592868 40.7914829661051);NA;19;4;19;13
-73,96885;40,78453;22A-AM-1008-05;22A;AM;10082018; 5;Adult;Gray;White;Gray+White;NA;Above Ground;3;trash can;FALSE;FALSE;FALSE;TRUE;FALSE;NA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9688454483585 40.7845301288163);NA;19;4;19;13
-73,95782;40,79810;40B-PM-1014-06;40B;PM;10142018; 6;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9578237168359 40.7980959471034);NA;19;4;19;13
-73,96883;40,78097;19C-PM-1018-01;19C;PM;10182018; 1;Adult;Gray;White;Gray+White;NA;Ground Plane;FALSE;NA;TRUE;TRUE;FALSE;TRUE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;NA;POINT (-73.9688271202401 40.7809719445309);NA;19;4;19;13
-73,96171;40,79446;35A-PM-1013-06;35A;PM;10132018; 6;Adult;Cinnamon;NA;Cinnamon+;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9617088749928 40.7944585082367);NA;19;4;19;13
-73,97018;40,77665;14E-AM-1008-09;14E;AM;10082018; 9;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;TRUE;TRUE;FALSE;FALSE;FALSE;NA;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9701824825872 40.7766530579293);NA;19;4;19;13
-73,96764;40,77660;15G-PM-1019-05;15G;PM;10192018; 5;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Above Ground;4;NA;FALSE;FALSE;TRUE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9676410497481 40.7766043512974);NA;19;4;19;13
-73,97087;40,77236;10F-AM-1007-02;10F;AM;10072018; 2;Adult;Gray;NA;Gray+;NA;Above Ground;70;NA;FALSE;FALSE;TRUE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9708726050721 40.7723572030236);NA;19;4;19;13
-73,95415;40,79822;42E-PM-1012-06;42E;PM;10122018; 6;Adult;Cinnamon;Gray, White;Cinnamon+Gray, White;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9541453465817 40.79821622237641);NA;19;4;19;13
-73,96836;40,78429;22B-AM-1013-04;22B;AM;10132018; 4;Adult;Cinnamon;NA;Cinnamon+;NA;Ground Plane;FALSE;Under bench;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;ran from dog-walker;POINT (-73.9683608295976 40.7842927405327);NA;19;4;19;13
-73,96805;40,77734;15F-PM-1010-06;15F;PM;10102018; 6;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.968052057989 40.777338666528);NA;19;4;19;13
-73,97872;40,77159;5A-AM-1006-05;05A;AM;10062018; 5;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;near 65th St arch;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9787180870736 40.7715877863274);NA;19;4;19;13
-73,95659;40,78957;32H-PM-1006-01;32H;PM;10062018; 1;NA;Gray;NA;Gray+;NA;Above Ground;NA;in the European Beech;FALSE;FALSE;TRUE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9565905868276 40.7895654068546);NA;19;4;19;13
-73,95658;40,79925;42C-AM-1007-02;42C;AM;10072018; 2;NA;NA;NA;+;NA;NA;NA;NA;FALSE;FALSE;FALSE;FALSE;FALSE;NA;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9565759733611 40.7992461674802);NA;19;4;19;13
-73,95515;40,79874;41D-AM-1014-01;41D;AM;10142018; 1;Adult;Gray;Black;Gray+Black;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;digging;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9551539498306 40.7987384656256);NA;19;4;19;13
-73,96420;40,78135;21G-PM-1007-01;21G;PM;10072018; 1;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;TRUE;FALSE;NA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9641971813967 40.7813537959435);NA;19;4;19;13
-73,96929;40,77686;14E-AM-1008-02;14E;AM;10082018; 2;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;FALSE;TRUE;walking;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9692883970928 40.7768553703082);NA;19;4;19;13
-73,97085;40,76996;7H-PM-1006-04;07H;PM;10062018; 4;Adult;Gray;NA;Gray+;NA;Above Ground;12;on tree knob;FALSE;FALSE;FALSE;FALSE;FALSE;sitting;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9708549670788 40.7699587019058);NA;19;4;19;13
-73,96397;40,78251;22F-AM-1007-01;22F;AM;10072018; 1;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;FALSE;FALSE;TRUE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9639744005647 40.7825111950764);NA;19;4;19;13
-73,97303;40,77121;7F-AM-1008-16;07F;AM;10082018;16;Juvenile;Gray;NA;Gray+;NA;Above Ground;2;tree;FALSE;FALSE;FALSE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9730277911422 40.7712145488828);NA;19;4;19;13
-73,97105;40,77247;10F-PM-1019-05;10F;PM;10192018; 5;Adult;Black;NA;Black+;NA;Above Ground;10;Behind fence, tree;FALSE;FALSE;TRUE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9710541405708 40.7724691605718);NA;19;4;19;13
-73,97616;40,77472;10A-AM-1006-04;10A;AM;10062018; 4;Juvenile;Gray;NA;Gray+;NA;Above Ground;10;tree near large rock on Bridle Path;FALSE;FALSE;FALSE;FALSE;FALSE;walking on branch;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;NA;POINT (-73.9761592532482 40.7747213585387);NA;19;4;19;13
-73,95440;40,79507;38F-PM-1013-05;38F;PM;10132018; 5;Juvenile;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;being chased,was pushed by other squirrel;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9544007658685 40.7950689723135);NA;19;4;19;13
-73,95760;40,79937;41B-PM-1014-01;41B;PM;10142018; 1;Adult;Gray;White;Gray+White;NA;Above Ground;25;Climbing tree;FALSE;FALSE;TRUE;FALSE;FALSE;climbing (tree);FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9575986161364 40.799368134968);NA;19;4;19;13
-73,96077;40,79554;36A-PM-1013-07;36A;PM;10132018; 7;NA;Gray;NA;Gray+;NA;Ground Plane;FALSE;"""FIELD""";FALSE;TRUE;FALSE;FALSE;FALSE;chasing #8;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9607701370443 40.7955418990855);NA;19;4;19;13
-73,97640;40,77058;5C-AM-1006-05;05C;AM;10062018; 5;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9764036522984 40.7705846185121);NA;19;4;19;13
-73,95892;40,79082;32E-PM-1017-03;32E;PM;10172018; 3;Adult;Gray;NA;Gray+;NA;Above Ground;2;bottom of tree;FALSE;FALSE;FALSE;TRUE;FALSE;still;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9589249555235 40.7908193284981);NA;19;4;19;13
-73,96346;40,79177;31A-PM-1017-04;31A;PM;10172018; 4;Adult;Gray;White;Gray+White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;TRUE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9634623418761 40.7917685404482);NA;19;4;19;13
-73,95211;40,79784;42G-AM-1018-03;42G;AM;10182018; 3;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;FALSE;FALSE;stop to look at me—then ran;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9521110154872 40.7978449143313);NA;19;4;19;13
-73,95748;40,79500;37D-PM-1014-04;37D;PM;10142018; 4;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;FALSE;TRUE;FALSE;FALSE;TRUE;chasing (a chipmunk);FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9574809028248 40.7950013620207);NA;19;4;19;13
-73,96710;40,78541;24B-AM-1013-01;24B;AM;10132018; 1;NA;Gray;NA;Gray+;NA;Above Ground;50;NA;TRUE;FALSE;FALSE;TRUE;FALSE;took nut to bury;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;NA;POINT (-73.967097592707 40.7854119342538);NA;19;4;19;13
-73,97113;40,77019;7G-AM-1010-02;07G;AM;10102018; 2;Adult;Gray;NA;Gray+;NA;Above Ground;3;NA;TRUE;FALSE;FALSE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;NA;POINT (-73.9711318790279 40.7701941550273);NA;19;4;19;13
-73,97632;40,77054;5C-PM-1010-13;05C;PM;10102018;13;Adult;Gray;White;Gray+White;NA;Above Ground;20;way up a tree!;FALSE;FALSE;TRUE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9763243383771 40.7705409315703);NA;19;4;19;13
-73,96518;40,77552;15I-AM-1008-01;15I;AM;10082018; 1;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Above Ground;7;tree;FALSE;FALSE;TRUE;TRUE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9651754464439 40.7755181941559);NA;19;4;19;13
-73,97001;40,78157;19B-PM-1018-01;19B;PM;10182018; 1;Adult;Gray;Black, Cinnamon, White;Gray+Black, Cinnamon, White;NA;Above Ground;20;NA;TRUE;FALSE;FALSE;FALSE;FALSE;flying;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9700100617602 40.7815739959357);NA;19;4;19;13
-73,97191;40,77624;13D-PM-1018-10;13D;PM;10182018;10;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;NA;POINT (-73.971905618214 40.776238547063);NA;19;4;19;13
-73,95300;40,79229;36I-PM-1007-10;36I;PM;10072018;10;Juvenile;Gray;White;Gray+White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;TRUE;FALSE;stole (found?) an entire sandwich;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9530040923555 40.7922896176936);NA;19;4;19;13
-73,95721;40,79885;41B-AM-1010-06;41B;AM;10102018; 6;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;NA;Above Ground;6;NA;FALSE;FALSE;TRUE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9572093760529 40.7988487300216);NA;19;4;19;13
-73,96077;40,79396;35B-AM-1010-01;35B;AM;10102018; 1;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;lawn;FALSE;FALSE;FALSE;FALSE;FALSE;walking w/ something in mouth;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9607746337979 40.793958106938206);NA;19;4;19;13
-73,95663;40,79739;40D-PM-1013-01;40D;PM;10132018; 1;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9566346046453 40.7973923396512);NA;19;4;19;13
-73,95920;40,79638;38B-PM-1018-02;38B;PM;10182018; 2;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;burying nut;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9592038887673 40.796382675378);NA;19;4;19;13
-73,95111;40,79508;40I-AM-1018-01;40I;AM;10182018; 1;Adult;Cinnamon;NA;Cinnamon+;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;FALSE;TRUE;begging;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9511118711108 40.7950813345902);NA;19;4;19;13
-73,97699;40,77295;7B-AM-1008-10;07B;AM;10082018;10;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9769939796382 40.7729537573035);NA;19;4;19;13
-73,97125;40,77633;13D-AM-1014-08;13D;AM;10142018; 8;Adult;Gray;Cinnamon;Gray+Cinnamon;Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9712527809516 40.7763310392591);NA;19;4;19;13
-73,96711;40,77726;16G-AM-1010-03;16G;AM;10102018; 3;Adult;Gray;White;Gray+White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;was hanging out w/ #2 until i showed up;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9671147090087 40.7772624641112);NA;19;4;19;13
-73,95887;40,79826;40A-AM-1010-03;40A;AM;10102018; 3;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;bottom of great hill;FALSE;FALSE;FALSE;TRUE;TRUE;NA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;dog chased;POINT (-73.9588660250232 40.7982597947515);NA;19;4;19;13
-73,96516;40,77618;15I-PM-1012-07;15I;PM;10122018; 7;Adult;Cinnamon;NA;Cinnamon+;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9651601541795 40.7761841788025);NA;19;4;19;13
-73,97922;40,76937;3B-PM-1007-11;03B;PM;10072018;11;Adult;Gray;NA;Gray+;NA;Above Ground;5;in tree;FALSE;FALSE;TRUE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9792155473689 40.7693711799946);NA;19;4;19;13
-73,96641;40,78288;21D-AM-1008-02;21D;AM;10082018; 2;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;NA;POINT (-73.9664100504436 40.7828778892276);NA;19;4;19;13
-73,97462;40,77485;10B-PM-1014-05;10B;PM;10142018; 5;Adult;Gray;White;Gray+White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;TRUE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;avoided people;POINT (-73.9746229094643 40.7748467061969);NA;19;4;19;13
-73,97051;40,77611;13E-PM-1008-07;13E;PM;10082018; 7;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;TRUE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9705092958892 40.7761092972965);NA;19;4;19;13
-73,95817;40,79977;41A-PM-1007-06;41A;PM;10072018; 6;Adult;Black;NA;Black+;NA;Ground Plane;FALSE;NA;TRUE;FALSE;TRUE;TRUE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9581655949437 40.7997708190022);NA;19;4;19;13
-73,97556;40,76630;2F-AM-1006-05;02F;AM;10062018; 5;Adult;Gray;Cinnamon, White;Gray+Cinnamon, White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;curious but shy;POINT (-73.9755560786227 40.7662992317575);NA;19;4;19;13
-73,96964;40,78282;20B-AM-1007-01;20B;AM;10072018; 1;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;quietly;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9696433533986 40.7828208083804);NA;19;4;19;13
-73,96647;40,78790;26A-PM-1006-06;26A;PM;10062018; 6;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;Tree 90th left 90th & 89;FALSE;FALSE;TRUE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;studying us looking for food;POINT (-73.9664711607022 40.787896428768);NA;19;4;19;13
-73,95759;40,79338;35E-PM-1006-07;35E;PM;10062018; 7;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;NA;POINT (-73.9575943815564 40.7933755266787);NA;19;4;19;13
-73,96942;40,77289;11G-PM-1013-01;11G;PM;10132018; 1;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Above Ground;5;In the Woods/Brush;FALSE;FALSE;TRUE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;watching me;POINT (-73.9694168118643 40.7728877377977);NA;19;4;19;13
-73,95287;40,79258;36I-PM-1007-13;36I;PM;10072018;13;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;TRUE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;NA;POINT (-73.9528682507794 40.7925807808307);NA;19;4;19;13
-73,97824;40,77247;7A-AM-1006-01;07A;AM;10062018; 1;Adult;Gray;White;Gray+White;NA;Above Ground;10;in tree;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;looked at us;POINT (-73.9782417115139 40.7724665036447);NA;19;4;19;13
-73,97214;40,77008;7G-PM-1018-03;07G;PM;10182018; 3;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9721442939797 40.7700750802317);NA;19;4;19;13
-73,96985;40,77699;14E-AM-1008-05;14E;AM;10082018; 5;Adult;Gray;NA;Gray+;NA;Above Ground;25;NA;FALSE;FALSE;TRUE;FALSE;FALSE;nest building;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.969847380865 40.7769884612305);NA;19;4;19;13
-73,97687;40,76848;3D-PM-1010-03;03D;PM;10102018; 3;Adult;Cinnamon;White;Cinnamon+White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.97686527856641 40.7684838168207);NA;19;4;19;13
-73,95910;40,79376;35D-PM-1013-09;35D;PM;10132018; 9;Adult;Gray;White;Gray+White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9590992841423 40.793758098573);NA;19;4;19;13
-73,97241;40,77057;7F-PM-1012-01;07F;PM;10122018; 1;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9724063986771 40.7705711897977);NA;19;4;19;13
-73,96614;40,77879;18G-PM-1013-01;18G;PM;10132018; 1;Adult;Gray;White;Gray+White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;TRUE;TRUE;burying;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9661361310677 40.7787872561177);NA;19;4;19;13
-73,97308;40,77013;6F-PM-1008-01;06F;PM;10082018; 1;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Above Ground;10;NA;FALSE;TRUE;FALSE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9730750601212 40.7701304211944);NA;19;4;19;13
-73,97197;40,77209;9F-AM-1013-04;09F;AM;10132018; 4;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.971970670614 40.7720868124544);NA;19;4;19;13
-73,95621;40,79510;38E-AM-1010-09;38E;AM;10102018; 9;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.95621174551 40.7951044378207);NA;19;4;19;13
-73,95640;40,79054;33G-AM-1013-02;33G;AM;10132018; 2;Adult;Gray;NA;Gray+;NA;Above Ground;13;shelter in hole in tree;FALSE;FALSE;TRUE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;NA;POINT (-73.9564023626619 40.7905423546155);NA;19;4;19;13
-73,95326;40,79525;39G-AM-1018-01;39G;AM;10182018; 1;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;dead (something ran over it);FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9532620128307 40.7952475548048);NA;19;4;19;13
-73,95763;40,79044;32G-PM-1013-03;32G;PM;10132018; 3;Juvenile;Gray;Cinnamon;Gray+Cinnamon;Cinnamon belly;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9576349321357 40.7904409912437);NA;19;4;19;13
-73,97634;40,76864;4D-PM-1008-11;04D;PM;10082018;11;Adult;Cinnamon;Gray, White;Cinnamon+Gray, White;NA;Above Ground;3;on tree facing downward;FALSE;TRUE;FALSE;FALSE;FALSE;chased #12;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;NA;POINT (-73.9763430829342 40.7686351097159);NA;19;4;19;13
-73,97148;40,76949;6H-AM-1008-01;06H;AM;10082018; 1;Adult;Cinnamon;Gray, White;Cinnamon+Gray, White;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;TRUE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;NA;POINT (-73.9714789136757 40.7694886645194);NA;19;4;19;13
-73,97551;40,76979;5E-AM-1008-08;05E;AM;10082018; 8;Adult;Gray;NA;Gray+;NA;Ground Plane;FALSE;NA;TRUE;FALSE;FALSE;FALSE;FALSE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9755133710665 40.7697883435981);NA;19;4;19;13
-73,97023;40,77733;15D-PM-1017-01;15D;PM;10172018; 1;Adult;Gray;Cinnamon;Gray+Cinnamon;NA;Ground Plane;FALSE;NA;FALSE;FALSE;FALSE;FALSE;TRUE;NA;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;NA;POINT (-73.9702348982803 40.7773295419104);NA;19;4;19;13
